flight_id,airline,source,destination,route,departure_time,arrival_time,flight_date,duration_minutes,duration_hours,overnight_flag,duration_anomaly_flag
AI199,Air India,HYD,DEL,HYD-DEL,2026-04-17 18:47:41.703,2026-04-17 22:26:41.703,2026-04-17,219.0,3.65,False,False
6F241,IndiGo,DEL,HYD,DEL-HYD,2026-04-17 18:27:41.704,2026-04-17 19:02:41.704,2026-04-17,35.0,0.58,False,False
SJ041,SpiceJet,CCU,HYD,CCU-HYD,2026-04-17 18:24:41.701,2026-04-17 22:59:41.701,2026-04-17,275.0,4.58,False,False
AI064,Air India,BLR,MAA,BLR-MAA,2026-04-17 18:24:41.701,2026-04-17 20:07:41.701,2026-04-17,103.0,1.72,False,False
UK169,Vistara,HYD,DEL,HYD-DEL,2026-04-17 18:12:41.703,2026-04-17 23:01:41.703,2026-04-17,289.0,4.82,False,False
UK144,Vistara,BOM,CCU,BOM-CCU,2026-04-17 18:07:41.703,2026-04-17 20:59:41.703,2026-04-17,172.0,2.87,False,False
AI118,Air India,HYD,MAA,HYD-MAA,2026-04-17 17:50:41.702,2026-04-17 19:59:41.702,2026-04-17,129.0,2.15,False,False
SJ145,SpiceJet,BLR,HYD,BLR-HYD,2026-04-17 17:41:41.702,2026-04-17 20:38:41.702,2026-04-17,177.0,2.95,False,False
SJ077,SpiceJet,BLR,MAA,BLR-MAA,2026-04-17 17:32:41.701,2026-04-17 19:40:41.701,2026-04-17,128.0,2.13,False,False
AI126,Air India,MAA,HYD,MAA-HYD,2026-04-17 17:26:41.702,2026-04-17 20:48:41.702,2026-04-17,202.0,3.37,False,False
SJ033,SpiceJet,HYD,DEL,HYD-DEL,2026-04-17 17:26:41.701,2026-04-17 18:51:41.701,2026-04-17,85.0,1.42,False,False
SJ180,SpiceJet,HYD,CCU,HYD-CCU,2026-04-17 17:12:41.703,2026-04-17 22:00:41.703,2026-04-17,288.0,4.8,False,False
6F183,IndiGo,MAA,HYD,MAA-HYD,2026-04-17 17:08:41.703,2026-04-17 19:52:41.703,2026-04-17,164.0,2.73,False,False
AI145,Unknown,DEL,BOM,DEL-BOM,2026-04-17 17:06:41.702,2026-04-17 21:31:41.702,2026-04-17,265.0,4.42,False,False
6F089,IndiGo,DEL,HYD,DEL-HYD,2026-04-17 17:06:41.702,2026-04-17 19:10:41.702,2026-04-17,124.0,2.07,False,False
6F207,IndiGo,BOM,HYD,BOM-HYD,2026-04-17 16:59:41.703,2026-04-17 21:00:41.703,2026-04-17,241.0,4.02,False,False
AI229,Air India,HYD,MAA,HYD-MAA,2026-04-17 16:48:41.703,2026-04-17 18:40:41.703,2026-04-17,112.0,1.87,False,False
6F223,IndiGo,MAA,BLR,MAA-BLR,2026-04-17 16:47:41.704,2026-04-17 17:21:41.704,2026-04-17,34.0,0.57,False,False
6F116,IndiGo,MAA,CCU,MAA-CCU,2026-04-17 16:43:41.702,2026-04-17 19:02:41.702,2026-04-17,139.0,2.32,False,False
SJ240,SpiceJet,BOM,HYD,BOM-HYD,2026-04-17 16:42:41.704,2026-04-17 20:21:41.704,2026-04-17,219.0,3.65,False,False
SJ184,SpiceJet,CCU,DEL,CCU-DEL,2026-04-17 16:32:41.703,2026-04-17 21:00:41.703,2026-04-17,268.0,4.47,False,False
AI087,Air India,MAA,DEL,MAA-DEL,2026-04-17 16:32:41.702,2026-04-17 20:30:41.702,2026-04-17,238.0,3.97,False,False
UK148,Vistara,HYD,BOM,HYD-BOM,2026-04-17 16:31:41.703,2026-04-17 18:43:41.703,2026-04-17,132.0,2.2,False,False
AI210,Air India,BLR,BOM,BLR-BOM,2026-04-17 16:13:41.703,2026-04-17 18:50:41.703,2026-04-17,157.0,2.62,False,False
6F093,IndiGo,CCU,DEL,CCU-DEL,2026-04-17 16:09:41.702,2026-04-17 20:00:41.702,2026-04-17,231.0,3.85,False,False
SJ080,SpiceJet,CCU,MAA,CCU-MAA,2026-04-17 16:04:41.702,2026-04-17 17:59:41.702,2026-04-17,115.0,1.92,False,False
SJ005,SpiceJet,DEL,MAA,DEL-MAA,2026-04-17 16:03:41.701,2026-04-17 17:24:41.701,2026-04-17,81.0,1.35,False,False
6F040,IndiGo,HYD,CCU,HYD-CCU,2026-04-17 15:52:41.701,2026-04-17 20:33:41.701,2026-04-17,281.0,4.68,False,False
AI212,Air India,DEL,CCU,DEL-CCU,2026-04-17 15:31:41.703,2026-04-17 20:13:41.703,2026-04-17,282.0,4.7,False,False
AI154,Air India,HYD,MAA,HYD-MAA,2026-04-17 15:25:41.703,2026-04-17 19:16:41.703,2026-04-17,231.0,3.85,False,False
6F239,IndiGo,CCU,BOM,CCU-BOM,2026-04-17 15:24:41.704,2026-04-17 17:37:41.704,2026-04-17,133.0,2.22,False,False
UK199,Vistara,BOM,CCU,BOM-CCU,2026-04-17 15:24:41.703,2026-04-17 18:55:41.703,2026-04-17,211.0,3.52,False,False
6F218,IndiGo,BLR,BOM,BLR-BOM,2026-04-17 15:16:41.704,2026-04-17 19:03:41.704,2026-04-17,227.0,3.78,False,False
6F011,IndiGo,MAA,BLR,MAA-BLR,2026-04-17 15:16:41.701,2026-04-17 17:16:42.000,2026-04-17,120.00498333333333,2.0,False,False
UK106,Vistara,BOM,CCU,BOM-CCU,2026-04-17 15:12:41.702,2026-04-17 17:23:41.702,2026-04-17,131.0,2.18,False,False
UK030,Vistara,CCU,DEL,CCU-DEL,2026-04-17 15:11:41.701,2026-04-17 19:38:41.701,2026-04-17,267.0,4.45,False,False
6F090,IndiGo,HYD,BLR,HYD-BLR,2026-04-17 15:10:41.702,2026-04-17 19:22:41.702,2026-04-17,252.0,4.2,False,False
AI184,Air India,BOM,CCU,BOM-CCU,2026-04-17 15:03:41.703,2026-04-17 17:03:42.000,2026-04-17,120.00495,2.0,False,False
SJ232,SpiceJet,MAA,BLR,MAA-BLR,2026-04-17 15:02:41.704,2026-04-17 19:22:41.704,2026-04-17,260.0,4.33,False,False
AI153,Air India,BOM,CCU,BOM-CCU,2026-04-17 15:02:41.703,2026-04-17 16:30:41.703,2026-04-17,88.0,1.47,False,False
UK101,Vistara,DEL,HYD,DEL-HYD,2026-04-17 15:00:41.702,2026-04-17 17:43:41.702,2026-04-17,163.0,2.72,False,False
6F200,IndiGo,HYD,DEL,HYD-DEL,2026-04-17 14:54:41.703,2026-04-17 19:41:41.703,2026-04-17,287.0,4.78,False,False
6F162,IndiGo,CCU,BOM,CCU-BOM,2026-04-17 14:50:41.703,2026-04-17 17:44:41.703,2026-04-17,174.0,2.9,False,False
SJ197,SpiceJet,HYD,BLR,HYD-BLR,2026-04-17 14:49:41.703,2026-04-17 17:33:41.703,2026-04-17,164.0,2.73,False,False
AI174,Air India,DEL,CCU,DEL-CCU,2026-04-17 14:45:41.703,2026-04-17 17:01:41.703,2026-04-17,136.0,2.27,False,False
UK090,Vistara,HYD,MAA,HYD-MAA,2026-04-17 14:44:41.702,2026-04-17 17:24:41.702,2026-04-17,160.0,2.67,False,False
UK124,Vistara,MAA,BLR,MAA-BLR,2026-04-17 14:35:41.702,2026-04-17 17:09:41.702,2026-04-17,154.0,2.57,False,False
AI239,Air India,BOM,HYD,BOM-HYD,2026-04-17 14:33:41.704,2026-04-17 17:47:41.704,2026-04-17,194.0,3.23,False,False
UK002,Vistara,CCU,MAA,CCU-MAA,2026-04-17 14:28:41.700,2026-04-17 19:20:41.700,2026-04-17,292.0,4.87,False,False
SJ055,SpiceJet,HYD,MAA,HYD-MAA,2026-04-17 14:17:41.701,2026-04-17 17:56:41.701,2026-04-17,219.0,3.65,False,False
UK132,Vistara,BOM,DEL,BOM-DEL,2026-04-17 14:12:41.702,2026-04-17 16:19:41.702,2026-04-17,127.0,2.12,False,False
6F002,IndiGo,BLR,MAA,BLR-MAA,2026-04-17 14:11:41.700,2026-04-17 17:34:41.700,2026-04-17,203.0,3.38,False,False
UK005,Vistara,BOM,MAA,BOM-MAA,2026-04-17 14:02:41.701,2026-04-17 18:14:41.701,2026-04-17,252.0,4.2,False,False
6F258,Unknown,BOM,DEL,BOM-DEL,2026-04-17 13:54:41.703,2026-04-17 16:49:41.703,2026-04-17,175.0,2.92,False,False
SJ244,SpiceJet,BLR,DEL,BLR-DEL,2026-04-17 13:51:41.704,2026-04-17 15:39:41.704,2026-04-17,108.0,1.8,False,False
AI075,Air India,CCU,DEL,CCU-DEL,2026-04-17 13:51:41.702,2026-04-17 16:49:41.702,2026-04-17,178.0,2.97,False,False
AI160,Air India,MAA,DEL,MAA-DEL,2026-04-17 13:41:41.703,2026-04-17 17:01:41.703,2026-04-17,200.0,3.33,False,False
UK091,Vistara,CCU,BOM,CCU-BOM,2026-04-17 13:37:41.702,2026-04-17 17:31:41.702,2026-04-17,234.0,3.9,False,False
UK195,Vistara,HYD,BOM,HYD-BOM,2026-04-17 13:35:41.703,2026-04-17 16:35:41.703,2026-04-17,180.0,3.0,False,False
6F044,IndiGo,DEL,HYD,DEL-HYD,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,2026-04-17,251.0,4.18,False,False
6F248,IndiGo,DEL,HYD,DEL-HYD,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,2026-04-17,251.0,4.18,False,False
6F204,IndiGo,DEL,CCU,DEL-CCU,2026-04-17 13:23:41.703,2026-04-17 16:04:41.703,2026-04-17,161.0,2.68,False,False
SJ092,SpiceJet,BLR,MAA,BLR-MAA,2026-04-17 13:19:41.702,2026-04-17 17:56:41.702,2026-04-17,277.0,4.62,False,False
AI119,Air India,MAA,BLR,MAA-BLR,2026-04-17 13:15:41.702,2026-04-17 15:57:41.702,2026-04-17,162.0,2.7,False,False
AI151,Air India,MAA,HYD,MAA-HYD,2026-04-17 13:14:41.703,2026-04-17 14:10:41.703,2026-04-17,56.0,0.93,False,False
UK107,Vistara,HYD,BOM,HYD-BOM,2026-04-17 13:09:41.702,2026-04-17 14:25:41.702,2026-04-17,76.0,1.27,False,False
SJ019,SpiceJet,BLR,DEL,BLR-DEL,2026-04-17 13:07:41.701,2026-04-17 15:56:41.701,2026-04-17,169.0,2.82,False,False
AI052,Air India,CCU,MAA,CCU-MAA,2026-04-17 13:06:41.701,2026-04-17 15:42:41.701,2026-04-17,156.0,2.6,False,False
SJ177,SpiceJet,BOM,CCU,BOM-CCU,2026-04-17 13:04:41.703,2026-04-17 17:37:41.703,2026-04-17,273.0,4.55,False,False
6F215,IndiGo,DEL,BLR,DEL-BLR,2026-04-17 13:00:41.703,2026-04-17 17:30:41.703,2026-04-17,270.0,4.5,False,False
AI223,Air India,BOM,CCU,BOM-CCU,2026-04-17 12:53:41.703,2026-04-17 14:42:41.703,2026-04-17,109.0,1.82,False,False
SJ069,SpiceJet,HYD,BLR,HYD-BLR,2026-04-17 12:53:41.701,2026-04-17 14:17:41.701,2026-04-17,84.0,1.4,False,False
6F198,IndiGo,HYD,BLR,HYD-BLR,2026-04-17 12:40:41.703,2026-04-17 17:39:41.703,2026-04-17,299.0,4.98,False,False
AI093,Air India,BOM,BLR,BOM-BLR,2026-04-17 12:35:41.702,2026-04-17 17:28:41.702,2026-04-17,293.0,4.88,False,False
UK062,Vistara,HYD,DEL,HYD-DEL,2026-04-17 12:33:41.701,2026-04-17 15:35:41.701,2026-04-17,182.0,3.03,False,False
6F057,IndiGo,MAA,DEL,MAA-DEL,2026-04-17 12:32:41.701,2026-04-17 15:50:41.701,2026-04-17,198.0,3.3,False,False
UK064,Vistara,BOM,DEL,BOM-DEL,2026-04-17 12:25:41.701,2026-04-17 14:55:41.701,2026-04-17,150.0,2.5,False,False
